island,timestamp_lst,ghi_wh_m2,ghi_clearsky_wh_m2,wind_10m_ms,wind_50m_ms,temp_2m_c,humidity_2m_pct,precip_mm_hr,pressure_kpa
Eluvaitivu,2024-01-12T03:00,0.0,0.0,7.37,8.89,26.27,78.1,0.03,101.09
Eluvaitivu,2024-01-12T04:00,0.0,0.0,7.32,8.85,26.28,78.13,0.04,101.13
Eluvaitivu,2024-01-12T05:00,0.0,0.0,7.3,8.82,26.31,78.11,0.04,101.22
Eluvaitivu,2024-01-12T06:00,27.12,48.2,7.34,8.8,26.49,77.69,0.04,101.33
Eluvaitivu,2024-01-12T07:00,140.4,253.9,7.53,8.71,26.83,76.41,0.04,101.44
Eluvaitivu,2024-01-12T08:00,266.15,479.23,7.48,8.51,27.06,75.38,0.04,101.49
Eluvaitivu,2024-01-12T09:00,416.83,671.97,7.28,8.23,27.21,74.8,0.05,101.48
Eluvaitivu,2024-01-12T10:00,518.5,808.45,7.06,7.94,27.33,74.45,0.05,101.42
Eluvaitivu,2024-01-12T11:00,590.67,870.5,6.85,7.67,27.39,74.25,0.04,101.32
Eluvaitivu,2024-01-12T12:00,666.08,859.4,6.67,7.46,27.41,74.2,0.03,101.19
Eluvaitivu,2024-01-12T13:00,660.38,773.38,6.55,7.3,27.39,74.26,0.03,101.1
Eluvaitivu,2024-01-12T14:00,530.67,620.03,6.63,7.42,27.35,74.45,0.02,101.06
Eluvaitivu,2024-01-12T15:00,345.65,414.17,6.71,7.56,27.27,74.99,0.02,101.08
Eluvaitivu,2024-01-12T16:00,157.12,184.48,6.59,7.63,27.11,76.27,0.02,101.14
Eluvaitivu,2024-01-12T17:00,15.05,15.82,6.53,7.8,26.87,77.72,0.02,101.2
Eluvaitivu,2024-01-12T18:00,0.0,0.0,6.65,7.98,26.8,78.37,0.02,101.28
Eluvaitivu,2024-01-12T19:00,0.0,0.0,6.64,7.99,26.78,78.53,0.03,101.37
Eluvaitivu,2024-01-12T20:00,0.0,0.0,6.49,7.8,26.74,78.54,0.07,101.43
Eluvaitivu,2024-01-12T21:00,0.0,0.0,6.34,7.63,26.71,77.99,0.1,101.42
Eluvaitivu,2024-01-12T22:00,0.0,0.0,6.25,7.52,26.66,77.91,0.08,101.37
Eluvaitivu,2024-01-12T23:00,0.0,0.0,6.28,7.54,26.6,77.76,0.07,101.3
Eluvaitivu,2024-01-13T00:00,0.0,0.0,6.32,7.57,26.52,78.03,0.07,101.23
Eluvaitivu,2024-01-13T01:00,0.0,0.0,6.34,7.59,26.46,78.39,0.07,101.16
Eluvaitivu,2024-01-13T02:00,0.0,0.0,6.24,7.47,26.4,78.73,0.07,101.13
Eluvaitivu,2024-01-13T03:00,0.0,0.0,6.09,7.26,26.34,79.12,0.08,101.14
Eluvaitivu,2024-01-13T04:00,0.0,0.0,5.97,7.12,26.29,79.4,0.09,101.2
Eluvaitivu,2024-01-13T05:00,0.0,0.0,5.88,7.0,26.26,79.32,0.09,101.28
Eluvaitivu,2024-01-13T06:00,46.95,49.53,5.83,6.91,26.45,78.92,0.09,101.37
Eluvaitivu,2024-01-13T07:00,218.05,256.3,5.91,6.68,26.85,77.06,0.08,101.46
Eluvaitivu,2024-01-13T08:00,403.85,482.55,5.93,6.63,27.12,75.66,0.07,101.5
Eluvaitivu,2024-01-13T09:00,592.17,674.55,6.03,6.72,27.34,74.69,0.07,101.5
Eluvaitivu,2024-01-13T10:00,718.2,807.2,6.09,6.78,27.52,74.13,0.06,101.45
Eluvaitivu,2024-01-13T11:00,786.15,850.97,6.09,6.77,27.63,73.86,0.05,101.37
Eluvaitivu,2024-01-13T12:00,763.42,838.72,6.04,6.72,27.68,73.82,0.05,101.27
Eluvaitivu,2024-01-13T13:00,723.05,751.88,6.04,6.71,27.67,73.98,0.05,101.19
Eluvaitivu,2024-01-13T14:00,576.08,597.85,6.09,6.77,27.59,74.43,0.04,101.15
Eluvaitivu,2024-01-13T15:00,377.55,393.52,6.12,6.84,27.45,75.13,0.04,101.15
Eluvaitivu,2024-01-13T16:00,164.6,170.82,6.0,6.83,27.23,76.57,0.04,101.19
Eluvaitivu,2024-01-13T17:00,14.82,15.0,5.78,6.89,26.84,78.89,0.05,101.26
Eluvaitivu,2024-01-13T18:00,0.0,0.0,5.9,7.06,26.69,79.63,0.06,101.36
Eluvaitivu,2024-01-13T19:00,0.0,0.0,5.97,7.15,26.63,79.9,0.07,101.46
Eluvaitivu,2024-01-13T20:00,0.0,0.0,6.01,7.2,26.58,80.04,0.09,101.51
Eluvaitivu,2024-01-13T21:00,0.0,0.0,6.03,7.22,26.53,80.32,0.09,101.51
Eluvaitivu,2024-01-13T22:00,0.0,0.0,6.01,7.18,26.46,80.7,0.09,101.46
Eluvaitivu,2024-01-13T23:00,0.0,0.0,5.96,7.11,26.36,81.36,0.06,101.4
Eluvaitivu,2024-01-14T00:00,0.0,0.0,5.89,7.01,26.24,82.16,0.05,101.32
Eluvaitivu,2024-01-14T01:00,0.0,0.0,5.92,7.02,26.09,83.05,0.04,101.23
Eluvaitivu,2024-01-14T02:00,0.0,0.0,6.02,7.14,25.92,83.98,0.04,101.17
Eluvaitivu,2024-01-14T03:00,0.0,0.0,6.13,7.27,25.79,84.72,0.04,101.16
Eluvaitivu,2024-01-14T04:00,0.0,0.0,6.24,7.4,25.7,85.16,0.02,101.2
Eluvaitivu,2024-01-14T05:00,0.0,0.0,6.39,7.59,25.67,85.27,0.01,101.27
Eluvaitivu,2024-01-14T06:00,37.7,39.55,6.69,7.81,25.9,84.34,0.0,101.37
Eluvaitivu,2024-01-14T07:00,192.68,222.95,7.09,7.95,26.26,82.36,0.0,101.46
Eluvaitivu,2024-01-14T08:00,366.33,442.48,7.03,7.82,26.5,80.78,0.0,101.51
Eluvaitivu,2024-01-14T09:00,563.58,633.17,6.83,7.6,26.77,79.07,0.0,101.48
Eluvaitivu,2024-01-14T10:00,709.17,767.7,6.58,7.3,26.99,77.58,0.0,101.43
Eluvaitivu,2024-01-14T11:00,736.7,768.53,6.27,6.95,27.14,76.03,0.0,101.34
Eluvaitivu,2024-01-14T12:00,712.7,752.17,5.96,6.57,27.2,74.93,0.0,101.23
Eluvaitivu,2024-01-14T13:00,634.6,662.72,5.73,6.3,27.18,74.46,0.0,101.13
Eluvaitivu,2024-01-14T14:00,494.6,510.23,5.71,6.26,27.11,74.64,0.0,101.08
Eluvaitivu,2024-01-14T15:00,303.58,318.45,5.77,6.38,27.01,75.43,0.0,101.08
Eluvaitivu,2024-01-14T16:00,125.5,128.95,5.8,6.58,26.79,77.12,0.0,101.12
Eluvaitivu,2024-01-14T17:00,12.38,12.3,5.81,6.89,26.45,79.01,0.0,101.19
Eluvaitivu,2024-01-14T18:00,0.0,0.0,6.03,7.2,26.33,79.32,0.0,101.29
Eluvaitivu,2024-01-14T19:00,0.0,0.0,6.21,7.44,26.31,78.88,0.0,101.38
Eluvaitivu,2024-01-14T20:00,0.0,0.0,6.28,7.54,26.3,78.22,0.0,101.43
Eluvaitivu,2024-01-14T21:00,0.0,0.0,6.21,7.44,26.25,77.52,0.01,101.43
Eluvaitivu,2024-01-14T22:00,0.0,0.0,6.05,7.21,26.17,76.68,0.01,101.4
Eluvaitivu,2024-01-14T23:00,0.0,0.0,5.86,6.95,26.11,75.69,0.01,101.35
Eluvaitivu,2024-01-15T00:00,0.0,0.0,5.65,6.67,26.02,74.51,0.0,101.27
Eluvaitivu,2024-01-15T01:00,0.0,0.0,5.46,6.42,25.96,73.21,0.0,101.2
Eluvaitivu,2024-01-15T02:00,0.0,0.0,5.42,6.35,25.89,71.76,0.01,101.16
Eluvaitivu,2024-01-15T03:00,0.0,0.0,5.56,6.53,25.83,71.03,0.02,101.19
Eluvaitivu,2024-01-15T04:00,0.0,0.0,5.74,6.76,25.77,71.14,0.03,101.25
Eluvaitivu,2024-01-15T05:00,0.0,0.0,5.84,6.88,25.7,71.8,0.05,101.36
Eluvaitivu,2024-01-15T06:00,36.6,37.7,5.72,6.74,25.83,72.58,0.05,101.47
Eluvaitivu,2024-01-15T07:00,205.07,215.7,5.68,6.38,26.2,71.26,0.04,101.56
Eluvaitivu,2024-01-15T08:00,416.62,438.2,5.39,5.89,26.46,69.97,0.05,101.61
Eluvaitivu,2024-01-15T09:00,607.92,638.42,5.1,5.53,26.68,69.24,0.04,101.58
Eluvaitivu,2024-01-15T10:00,745.7,782.2,4.92,5.32,26.9,68.35,0.03,101.52
Eluvaitivu,2024-01-15T11:00,795.0,846.42,4.82,5.21,27.08,67.51,0.02,101.41
Eluvaitivu,2024-01-15T12:00,803.42,833.97,4.8,5.17,27.21,66.86,0.01,101.27
Eluvaitivu,2024-01-15T13:00,712.28,746.17,4.86,5.24,27.27,66.28,0.01,101.14
Eluvaitivu,2024-01-15T14:00,571.9,591.65,5.02,5.45,27.28,65.89,0.0,101.07
Eluvaitivu,2024-01-15T15:00,371.2,387.35,5.22,5.73,27.18,66.31,0.0,101.06
Eluvaitivu,2024-01-15T16:00,160.6,167.1,5.26,5.98,26.96,67.77,0.0,101.08
Eluvaitivu,2024-01-15T17:00,15.65,18.2,5.33,6.26,26.53,69.96,0.0,101.14
Eluvaitivu,2024-01-15T18:00,0.0,0.0,5.49,6.48,26.36,70.51,0.0,101.24
Eluvaitivu,2024-01-15T19:00,0.0,0.0,5.55,6.56,26.3,70.49,0.0,101.33
Eluvaitivu,2024-01-15T20:00,0.0,0.0,5.42,6.38,26.21,70.24,0.0,101.38
Eluvaitivu,2024-01-15T21:00,0.0,0.0,5.21,6.1,26.11,69.86,0.0,101.38
Eluvaitivu,2024-01-15T22:00,0.0,0.0,5.0,5.82,26.0,69.44,0.0,101.35
Eluvaitivu,2024-01-15T23:00,0.0,0.0,4.8,5.56,25.86,69.2,0.0,101.29
Eluvaitivu,2024-01-16T00:00,0.0,0.0,4.6,5.28,25.72,68.75,0.0,101.21
Eluvaitivu,2024-01-16T01:00,0.0,0.0,4.36,4.99,25.6,68.21,0.0,101.12
Eluvaitivu,2024-01-16T02:00,0.0,0.0,4.29,4.87,25.48,68.03,0.0,101.07
Eluvaitivu,2024-01-16T03:00,0.0,0.0,4.35,4.93,25.38,68.44,0.0,101.07
Eluvaitivu,2024-01-16T04:00,0.0,0.0,4.5,5.1,25.29,69.05,0.0,101.14
Eluvaitivu,2024-01-16T05:00,0.0,0.0,4.72,5.36,25.24,69.62,0.02,101.25
Eluvaitivu,2024-01-16T06:00,47.78,48.28,4.84,5.57,25.45,70.16,0.01,101.35
Eluvaitivu,2024-01-16T07:00,254.18,261.75,5.09,5.65,25.93,68.45,0.0,101.45
Eluvaitivu,2024-01-16T08:00,475.05,495.92,5.04,5.47,26.16,67.27,0.0,101.5
Eluvaitivu,2024-01-16T09:00,651.45,655.28,4.82,5.2,26.35,66.65,0.0,101.48
Eluvaitivu,2024-01-16T10:00,824.45,824.75,4.63,4.96,26.5,66.52,0.0,101.4
Eluvaitivu,2024-01-16T11:00,895.95,896.4,4.44,4.76,26.59,66.51,0.0,101.29
Eluvaitivu,2024-01-16T12:00,890.85,891.47,4.34,4.63,26.63,66.59,0.0,101.16
Eluvaitivu,2024-01-16T13:00,809.62,810.47,4.31,4.61,26.65,66.64,0.0,101.07
Eluvaitivu,2024-01-16T14:00,652.28,653.05,4.34,4.64,26.64,66.74,0.0,101.03
Eluvaitivu,2024-01-16T15:00,438.88,439.52,4.32,4.65,26.56,66.97,0.0,101.04
Eluvaitivu,2024-01-16T16:00,199.68,200.05,4.14,4.55,26.38,67.79,0.0,101.06
Eluvaitivu,2024-01-16T17:00,17.0,17.0,3.85,4.4,25.92,69.97,0.0,101.1
Eluvaitivu,2024-01-16T18:00,0.0,0.0,3.72,4.22,25.74,69.81,0.0,101.18
Eluvaitivu,2024-01-16T19:00,0.0,0.0,3.57,4.02,25.65,69.61,0.0,101.26
Eluvaitivu,2024-01-16T20:00,0.0,0.0,3.54,3.98,25.55,70.01,0.0,101.32
Eluvaitivu,2024-01-16T21:00,0.0,0.0,3.54,3.96,25.45,70.83,0.0,101.32
Eluvaitivu,2024-01-16T22:00,0.0,0.0,3.43,3.84,25.34,71.52,0.01,101.29
Eluvaitivu,2024-01-16T23:00,0.0,0.0,3.24,3.61,25.24,72.04,0.04,101.21
Eluvaitivu,2024-01-17T00:00,0.0,0.0,2.98,3.32,25.14,72.46,0.09,101.13
Eluvaitivu,2024-01-17T01:00,0.0,0.0,2.77,3.07,25.07,72.96,0.14,101.06
Eluvaitivu,2024-01-17T02:00,0.0,0.0,2.59,2.86,25.04,73.03,0.16,101.04
Eluvaitivu,2024-01-17T03:00,0.0,0.0,2.38,2.63,25.02,72.72,0.15,101.05
Eluvaitivu,2024-01-17T04:00,0.0,0.0,2.19,2.42,25.03,72.36,0.18,101.1
Eluvaitivu,2024-01-17T05:00,0.0,0.0,2.09,2.3,25.06,72.13,0.23,101.17
Eluvaitivu,2024-01-17T06:00,46.6,48.1,2.09,2.32,25.28,72.5,0.15,101.26
Eluvaitivu,2024-01-17T07:00,241.0,258.85,2.31,2.47,25.76,71.3,0.13,101.35
Eluvaitivu,2024-01-17T08:00,452.6,489.02,2.57,2.7,26.05,71.11,0.1,101.39
Eluvaitivu,2024-01-17T09:00,669.72,684.17,2.96,3.08,26.28,71.68,0.08,101.38
Eluvaitivu,2024-01-17T10:00,811.5,820.9,3.33,3.47,26.46,72.3,0.07,101.3
Eluvaitivu,2024-01-17T11:00,873.75,879.72,3.46,3.6,26.57,72.77,0.12,101.19
Eluvaitivu,2024-01-17T12:00,857.05,865.67,3.36,3.51,26.65,73.03,0.17,101.07
Eluvaitivu,2024-01-17T13:00,785.58,786.25,3.28,3.41,26.66,73.23,0.19,100.98
Eluvaitivu,2024-01-17T14:00,626.7,626.92,3.45,3.6,26.65,73.56,0.17,100.93
Eluvaitivu,2024-01-17T15:00,416.7,417.85,3.79,4.0,26.61,74.2,0.12,100.95
Eluvaitivu,2024-01-17T16:00,183.3,184.32,4.1,4.44,26.48,75.54,0.1,100.99
Eluvaitivu,2024-01-17T17:00,16.0,16.1,4.22,4.84,26.16,77.92,0.1,101.05
Eluvaitivu,2024-01-17T18:00,0.0,0.0,4.43,5.12,26.02,78.73,0.09,101.14
Eluvaitivu,2024-01-17T19:00,0.0,0.0,4.6,5.32,25.96,79.27,0.08,101.22
Eluvaitivu,2024-01-17T20:00,0.0,0.0,4.7,5.45,25.95,79.59,0.08,101.28
Eluvaitivu,2024-01-17T21:00,0.0,0.0,4.73,5.51,25.94,79.93,0.08,101.28
Eluvaitivu,2024-01-17T22:00,0.0,0.0,4.67,5.43,25.93,80.23,0.08,101.24
Eluvaitivu,2024-01-17T23:00,0.0,0.0,4.47,5.18,25.91,80.42,0.1,101.18
Eluvaitivu,2024-01-18T00:00,0.0,0.0,4.17,4.8,25.88,80.5,0.18,101.09
Eluvaitivu,2024-01-18T01:00,0.0,0.0,3.89,4.42,25.84,80.63,0.27,101.02
Eluvaitivu,2024-01-18T02:00,0.0,0.0,3.8,4.32,25.82,80.79,0.19,100.99
Eluvaitivu,2024-01-18T03:00,0.0,0.0,3.92,4.45,25.81,81.26,0.45,101.03
Eluvaitivu,2024-01-18T04:00,0.0,0.0,4.02,4.56,25.8,81.74,0.52,101.09
Eluvaitivu,2024-01-18T05:00,0.0,0.0,4.11,4.66,25.77,82.39,1.05,101.18
Eluvaitivu,2024-01-18T06:00,36.15,46.15,4.21,4.81,26.05,82.39,2.17,101.29
Eluvaitivu,2024-01-18T07:00,173.73,251.55,4.5,4.91,26.4,81.34,2.22,101.38
Eluvaitivu,2024-01-18T08:00,336.38,477.1,4.57,4.94,26.58,81.07,5.14,101.43
Eluvaitivu,2024-01-18T09:00,490.42,668.97,4.59,4.94,26.76,80.92,6.39,101.4
Eluvaitivu,2024-01-18T10:00,539.42,803.8,4.74,5.09,26.9,81.11,8.0,101.34
Eluvaitivu,2024-01-18T11:00,656.33,884.2,4.98,5.35,26.96,81.5,28.32,101.23
Eluvaitivu,2024-01-18T12:00,581.1,874.05,5.31,5.72,26.96,82.12,31.07,101.11
Eluvaitivu,2024-01-18T13:00,518.28,789.67,5.72,6.18,26.93,82.67,32.39,101.01
Eluvaitivu,2024-01-18T14:00,404.45,638.67,6.13,6.68,26.87,83.06,25.72,100.97
Eluvaitivu,2024-01-18T15:00,247.23,435.15,6.4,7.03,26.81,83.35,21.68,100.97
Eluvaitivu,2024-01-18T16:00,99.78,204.48,6.52,7.28,26.7,83.98,16.53,101.02
Eluvaitivu,2024-01-18T17:00,12.82,20.42,6.47,7.55,26.49,85.19,13.24,101.1
Eluvaitivu,2024-01-18T18:00,0.0,0.0,6.56,7.74,26.44,85.6,10.8,101.18
Eluvaitivu,2024-01-18T19:00,0.0,0.0,6.64,7.87,26.47,85.71,8.29,101.27
Eluvaitivu,2024-01-18T20:00,0.0,0.0,6.76,8.05,26.52,85.82,8.87,101.32
Eluvaitivu,2024-01-18T21:00,0.0,0.0,6.82,8.16,26.56,85.89,11.67,101.32
Eluvaitivu,2024-01-18T22:00,0.0,0.0,6.79,8.15,26.6,85.79,8.93,101.27
Eluvaitivu,2024-01-18T23:00,0.0,0.0,6.65,8.0,26.62,85.63,9.51,101.21
Eluvaitivu,2024-01-19T00:00,0.0,0.0,6.48,7.8,26.63,85.38,12.15,101.13
Eluvaitivu,2024-01-19T01:00,0.0,0.0,6.3,7.58,26.62,85.43,11.8,101.07
Eluvaitivu,2024-01-19T02:00,0.0,0.0,6.01,7.21,26.63,85.4,10.22,101.05
Eluvaitivu,2024-01-19T03:00,0.0,0.0,5.71,6.85,26.63,85.15,9.05,101.08
Eluvaitivu,2024-01-19T04:00,0.0,0.0,5.48,6.56,26.65,84.91,9.41,101.12
Eluvaitivu,2024-01-19T05:00,0.0,0.0,5.29,6.32,26.69,84.63,9.43,101.2
Eluvaitivu,2024-01-19T06:00,10.65,44.95,5.17,6.1,26.95,84.14,9.08,101.29
Eluvaitivu,2024-01-19T07:00,73.93,250.45,5.24,5.9,27.29,82.95,10.83,101.38
Eluvaitivu,2024-01-19T08:00,160.93,475.77,5.37,5.98,27.47,82.29,12.11,101.43
Eluvaitivu,2024-01-19T09:00,323.4,667.0,5.55,6.17,27.58,81.96,16.24,101.4
Eluvaitivu,2024-01-19T10:00,374.27,801.05,5.71,6.33,27.62,82.23,16.85,101.33
Eluvaitivu,2024-01-19T11:00,430.2,843.8,5.77,6.4,27.61,82.44,16.22,101.22
Eluvaitivu,2024-01-19T12:00,474.15,836.6,5.79,6.41,27.58,82.53,13.74,101.1
Eluvaitivu,2024-01-19T13:00,446.23,755.3,5.83,6.46,27.53,82.67,8.96,101.03
Eluvaitivu,2024-01-19T14:00,352.12,607.12,5.86,6.5,27.45,82.91,6.2,101.0
Eluvaitivu,2024-01-19T15:00,206.52,407.98,5.82,6.46,27.33,83.33,2.62,101.01
Eluvaitivu,2024-01-19T16:00,94.53,185.95,5.65,6.35,27.15,84.27,2.01,101.03
Eluvaitivu,2024-01-19T17:00,11.48,18.62,5.37,6.34,26.88,85.83,2.35,101.07
Eluvaitivu,2024-01-19T18:00,0.0,0.0,5.41,6.44,26.78,86.29,2.82,101.12
Eluvaitivu,2024-01-19T19:00,0.0,0.0,5.49,6.56,26.74,86.46,3.09,101.18
Eluvaitivu,2024-01-19T20:00,0.0,0.0,5.54,6.62,26.71,86.47,3.82,101.23
Eluvaitivu,2024-01-19T21:00,0.0,0.0,5.56,6.65,26.69,86.31,4.42,101.24
Eluvaitivu,2024-01-19T22:00,0.0,0.0,5.56,6.64,26.65,86.24,6.17,101.25
Eluvaitivu,2024-01-19T23:00,0.0,0.0,5.52,6.61,26.63,85.87,5.96,101.22
Eluvaitivu,2024-01-20T00:00,0.0,0.0,5.46,6.52,26.6,85.39,6.39,101.18
Eluvaitivu,2024-01-20T01:00,0.0,0.0,5.41,6.46,26.59,84.62,6.03,101.13
Eluvaitivu,2024-01-20T02:00,0.0,0.0,5.34,6.36,26.61,83.77,4.18,101.1
Eluvaitivu,2024-01-20T03:00,0.0,0.0,5.29,6.3,26.63,83.04,3.57,101.11
Eluvaitivu,2024-01-20T04:00,0.0,0.0,5.3,6.3,26.63,82.62,2.16,101.15
Eluvaitivu,2024-01-20T05:00,0.0,0.0,5.38,6.4,26.62,82.55,1.65,101.23
Eluvaitivu,2024-01-20T06:00,17.75,48.0,5.62,6.61,26.83,82.39,1.38,101.33
Eluvaitivu,2024-01-20T07:00,109.12,259.48,6.11,6.86,27.09,81.49,1.0,101.44
Eluvaitivu,2024-01-20T08:00,216.82,485.67,6.33,7.03,27.24,81.03,1.24,101.49
Eluvaitivu,2024-01-20T09:00,290.4,677.12,6.36,7.04,27.34,80.91,1.63,101.48
Eluvaitivu,2024-01-20T10:00,396.55,812.1,6.35,7.01,27.37,81.04,2.65,101.45
Eluvaitivu,2024-01-20T11:00,566.72,857.6,6.25,6.87,27.33,81.33,1.69,101.35
Eluvaitivu,2024-01-20T12:00,560.65,848.65,6.04,6.61,27.26,81.53,2.98,101.24
Eluvaitivu,2024-01-20T13:00,480.8,765.35,5.87,6.4,27.18,81.68,2.61,101.16
Eluvaitivu,2024-01-20T14:00,392.12,615.1,5.88,6.43,27.11,81.77,1.41,101.14
Eluvaitivu,2024-01-20T15:00,247.8,413.3,5.95,6.54,27.03,81.98,0.79,101.14
Eluvaitivu,2024-01-20T16:00,108.97,188.55,5.85,6.5,26.9,82.63,0.7,101.17
Eluvaitivu,2024-01-20T17:00,13.32,19.25,5.51,6.44,26.65,84.12,0.51,101.22
Eluvaitivu,2024-01-20T18:00,0.0,0.0,5.41,6.41,26.59,84.39,0.41,101.29
Eluvaitivu,2024-01-20T19:00,0.0,0.0,5.36,6.36,26.6,84.23,0.3,101.38
Eluvaitivu,2024-01-20T20:00,0.0,0.0,5.41,6.42,26.6,84.25,0.39,101.41
Eluvaitivu,2024-01-20T21:00,0.0,0.0,5.5,6.53,26.61,84.3,0.44,101.41
Eluvaitivu,2024-01-20T22:00,0.0,0.0,5.62,6.69,26.62,84.13,0.44,101.38
Eluvaitivu,2024-01-20T23:00,0.0,0.0,5.72,6.82,26.63,83.78,0.5,101.34
Eluvaitivu,2024-01-21T00:00,0.0,0.0,5.8,6.92,26.65,83.12,0.39,101.27
Eluvaitivu,2024-01-21T01:00,0.0,0.0,5.86,7.0,26.66,82.16,0.46,101.21
Eluvaitivu,2024-01-21T02:00,0.0,0.0,5.8,6.92,26.66,81.09,0.39,101.19
Eluvaitivu,2024-01-21T03:00,0.0,0.0,5.63,6.68,26.61,80.47,0.29,101.2
Eluvaitivu,2024-01-21T04:00,0.0,0.0,5.42,6.42,26.57,80.14,0.27,101.23
Eluvaitivu,2024-01-21T05:00,0.0,0.0,5.21,6.15,26.58,79.65,0.11,101.31
Eluvaitivu,2024-01-21T06:00,29.27,44.42,5.03,5.91,26.8,79.02,0.09,101.41
Eluvaitivu,2024-01-21T07:00,177.65,252.07,5.1,5.68,27.14,77.09,0.09,101.51
Eluvaitivu,2024-01-21T08:00,372.45,481.02,5.07,5.56,27.34,76.04,0.04,101.54
Eluvaitivu,2024-01-21T09:00,598.5,676.4,5.1,5.55,27.51,75.63,0.02,101.53
Eluvaitivu,2024-01-21T10:00,783.05,814.5,5.17,5.63,27.64,75.44,0.02,101.48
Eluvaitivu,2024-01-21T11:00,856.67,881.53,5.25,5.72,27.72,75.37,0.0,101.39
Eluvaitivu,2024-01-21T12:00,839.55,871.8,5.32,5.79,27.75,75.36,0.0,101.26
Eluvaitivu,2024-01-21T13:00,757.15,787.47,5.39,5.87,27.75,75.29,0.0,101.17
Eluvaitivu,2024-01-21T14:00,603.55,635.28,5.5,6.01,27.72,75.39,0.0,101.12
Eluvaitivu,2024-01-21T15:00,406.98,430.2,5.62,6.18,27.63,75.82,0.0,101.12
Eluvaitivu,2024-01-21T16:00,189.85,199.7,5.62,6.31,27.45,76.95,0.0,101.15
Eluvaitivu,2024-01-21T17:00,20.52,20.8,5.43,6.42,27.13,78.94,0.0,101.21
Eluvaitivu,2024-01-21T18:00,0.0,0.0,5.47,6.51,27.02,79.62,0.0,101.31
Eluvaitivu,2024-01-21T19:00,0.0,0.0,5.43,6.47,27.0,79.69,0.0,101.4
Eluvaitivu,2024-01-21T20:00,0.0,0.0,5.29,6.28,26.95,79.88,0.0,101.44
Eluvaitivu,2024-01-21T21:00,0.0,0.0,5.1,6.04,26.86,80.21,0.0,101.45
Eluvaitivu,2024-01-21T22:00,0.0,0.0,4.92,5.8,26.78,80.52,0.01,101.42
Eluvaitivu,2024-01-21T23:00,0.0,0.0,4.76,5.57,26.67,81.05,0.03,101.37
Eluvaitivu,2024-01-22T00:00,0.0,0.0,4.64,5.41,26.56,81.58,0.06,101.31
Eluvaitivu,2024-01-22T01:00,0.0,0.0,4.6,5.35,26.49,81.91,0.13,101.25
Eluvaitivu,2024-01-22T02:00,0.0,0.0,4.56,5.31,26.46,81.68,0.13,101.24
Eluvaitivu,2024-01-22T03:00,0.0,0.0,4.53,5.26,26.46,81.06,0.11,101.27
Eluvaitivu,2024-01-22T04:00,0.0,0.0,4.5,5.22,26.45,80.4,0.22,101.32
Eluvaitivu,2024-01-22T05:00,0.0,0.0,4.5,5.22,26.44,79.82,0.29,101.4
Eluvaitivu,2024-01-22T06:00,42.22,43.2,4.52,5.26,26.67,79.14,0.22,101.5
Eluvaitivu,2024-01-22T07:00,227.68,246.82,4.74,5.24,27.01,77.29,0.13,101.6
Eluvaitivu,2024-01-22T08:00,429.9,476.62,4.86,5.28,27.21,76.34,0.07,101.65
Eluvaitivu,2024-01-22T09:00,623.05,673.83,4.97,5.38,27.38,76.01,0.02,101.63
Eluvaitivu,2024-01-22T10:00,779.65,813.97,5.15,5.59,27.52,75.7,0.0,101.58
Eluvaitivu,2024-01-22T11:00,861.92,882.58,5.34,5.79,27.61,75.46,0.0,101.5
Eluvaitivu,2024-01-22T12:00,856.28,875.0,5.43,5.89,27.63,75.46,0.0,101.39
Eluvaitivu,2024-01-22T13:00,781.9,791.42,5.47,5.94,27.59,75.78,0.0,101.28
Eluvaitivu,2024-01-22T14:00,632.1,639.15,5.54,6.03,27.49,76.14,0.0,101.24
Eluvaitivu,2024-01-22T15:00,427.75,433.45,5.66,6.19,27.35,76.5,0.0,101.23
Eluvaitivu,2024-01-22T16:00,171.7,173.5,5.66,6.33,27.13,77.22,0.0,101.27
Eluvaitivu,2024-01-22T17:00,16.48,16.55,5.53,6.51,26.74,78.73,0.0,101.32
Eluvaitivu,2024-01-22T18:00,0.0,0.0,5.62,6.65,26.57,78.8,0.0,101.4
Eluvaitivu,2024-01-22T19:00,0.0,0.0,5.7,6.76,26.49,78.41,0.0,101.49
Eluvaitivu,2024-01-22T20:00,0.0,0.0,5.8,6.88,26.43,78.04,0.0,101.54
Eluvaitivu,2024-01-22T21:00,0.0,0.0,5.87,6.96,26.36,77.85,0.0,101.55
Eluvaitivu,2024-01-22T22:00,0.0,0.0,5.91,7.01,26.28,77.78,0.0,101.52
Eluvaitivu,2024-01-22T23:00,0.0,0.0,5.92,7.01,26.2,77.92,0.0,101.47
Eluvaitivu,2024-01-23T00:00,0.0,0.0,5.87,6.91,26.09,78.18,0.0,101.39
Eluvaitivu,2024-01-23T01:00,0.0,0.0,5.73,6.72,25.99,78.54,0.0,101.32
Eluvaitivu,2024-01-23T02:00,0.0,0.0,5.55,6.48,25.9,78.69,0.0,101.29
Eluvaitivu,2024-01-23T03:00,0.0,0.0,5.41,6.3,25.87,78.56,0.0,101.31
Eluvaitivu,2024-01-23T04:00,0.0,0.0,5.28,6.16,25.88,78.51,0.0,101.36
Eluvaitivu,2024-01-23T05:00,0.0,0.0,5.23,6.1,25.9,78.32,0.0,101.42
